"subID","block","trial","targetName","targetIdx","response","accuracy","RT","respFrame","totalEv_signal1","targetEv_signal1","totalEv_signal2","targetEv_signal2","confidence","confRT","flickerDuration","coherence","noise1frames_design","signal1Onset_design","signal1frames_design","noise2Onset_design","noise2frames_design","signal2Onset_design","signal2frames_design","noise1frames_obs","signal1frames_obs","noise2frames_obs","signal2frames_obs","postFlickerResp","accuracyFactor","zlogRT"
"53",1,38,"S3-12.jpg","2",2,1,3.57413954101503,NA,17,16,36,25,3,0.437271874863654,3.34080529096536,0.748015548495213,75,76,35,112,57,170,70,75,35,57,71,1,"1",0.990522448225404
"53",1,39,"S4-20.jpg","1",1,1,2.46135016693734,177,18,9,18,11,3,0.744641124969348,2.46343274996616,0.454819016751476,55,56,36,93,47,141,99,55,36,47,37,0,"1",-0.64094119662857
"53",1,40,"S3-12.jpg","2",2,1,2.32947949995287,168,16,13,4,3,4,0.985670791007578,2.33199737500399,0.748015548495213,50,51,34,86,74,161,79,50,34,74,8,0,"1",-0.881781394919736
"54",1,1,"S2-19.jpg","1",1,1,2.24881595792249,162,21,16,NA,NA,NA,NA,2.25161362509243,0.77075763368706,72,73,39,113,48,162,78,162,NA,NA,NA,0,"1",0.46758240757515
"54",1,2,"S2-19.jpg","1",1,1,1.39659933303483,101,23,18,NA,NA,NA,NA,1.39889629092067,0.77075763368706,53,54,47,102,52,155,85,53,48,NA,NA,0,"1",-1.18167634002709
"54",1,3,"S1-15.jpg","2",1,0,1.61483837501146,113,19,12,NA,NA,NA,NA,1.61730899987742,0.746741296739749,49,50,38,89,68,158,82,49,38,25,NA,0,"0",-0.678985686640896
"54",1,4,"S1-15.jpg","2",2,1,1.47188445786014,98,15,13,NA,NA,NA,NA,1.47450208291411,0.746741296739749,50,51,32,84,86,171,69,50,32,15,NA,0,"1",-0.999900255799035
"54",1,5,"S1-15.jpg","2",2,1,1.42596775013953,95,16,12,NA,NA,NA,NA,1.42957354197279,0.746741296739749,54,55,33,89,71,161,79,54,33,7,NA,0,"1",-1.10962664268203
"54",1,6,"S2-19.jpg","1",2,0,1.41872154199518,94,20,16,NA,NA,NA,NA,1.4204791248776,0.77075763368706,54,55,42,98,85,184,56,54,40,NA,NA,0,"0",-1.1272649589962
"54",1,7,"S2-19.jpg","1",1,1,2.21676104189828,149,15,11,NA,NA,NA,NA,2.2191376669798,0.77075763368706,81,82,30,113,77,191,49,81,30,37,NA,0,"1",0.417876873883276
"54",1,8,"S2-19.jpg","1",1,1,1.45138879190199,95,23,17,NA,NA,NA,NA,1.45356345898472,0.77075763368706,48,49,49,99,89,189,51,48,47,NA,NA,0,"1",-1.04844921889518
"54",1,9,"S1-15.jpg","2",1,0,1.75444108294323,118,15,10,NA,NA,NA,NA,1.75690579088405,0.746741296739749,75,76,31,108,70,179,61,75,31,11,NA,0,"0",-0.391917052567592
"54",1,10,"S2-19.jpg","1",1,1,1.92815229203552,131,17,14,NA,NA,NA,NA,1.93055570893921,0.77075763368706,89,90,34,125,47,173,67,89,34,7,NA,0,"1",-0.0650458036523151
"54",1,11,"S1-15.jpg","2",1,0,1.43951929197647,104,28,22,NA,NA,4,2.1275874171406,1.44191904203035,0.746741296739749,48,49,60,110,46,157,83,48,56,NA,NA,0,"0",-1.07687947680596
"54",1,12,"S1-15.jpg","2",1,0,1.89828629093245,137,16,11,NA,NA,4,0.698764458065853,1.90068070800044,0.746741296739749,83,84,32,117,50,168,72,83,32,21,NA,0,"0",-0.119092775940249
"54",1,13,"S1-15.jpg","2",2,1,1.68066650000401,121,16,13,NA,NA,4,0.393698832951486,1.68303337483667,0.746741296739749,56,57,34,92,47,140,100,56,34,30,NA,0,"1",-0.540652137594937
"54",1,14,"S2-19.jpg","1",1,1,1.4892347920686,107,16,14,NA,NA,4,1.03613625001162,1.49157404201105,0.77075763368706,52,53,33,87,79,167,73,52,33,21,NA,0,"1",-0.959327254217156
"54",1,15,"S1-15.jpg","2",2,1,2.0562115421053,148,19,14,NA,NA,3,2.29368825000711,2.05836445791647,0.746741296739749,55,56,35,92,55,148,92,148,NA,NA,NA,0,"1",0.157583227180154
"54",1,16,"S1-15.jpg","2",NA,NA,NA,NA,21,16,26,19,NA,NA,3.32962545799091,0.746741296739749,84,85,44,130,58,189,51,84,44,58,52,0,NA,NA
"54",1,17,"S2-19.jpg","1",1,1,1.74723362503573,126,16,13,NA,NA,4,1.35903654107824,1.74983995803632,0.77075763368706,49,50,32,83,51,135,105,49,32,44,NA,0,"1",-0.406169424566024
"54",1,18,"S2-19.jpg","1",1,1,1.48347275005654,107,19,16,NA,NA,4,0.622081040870398,1.48554679122753,0.77075763368706,46,47,40,88,54,143,97,46,40,20,NA,0,"1",-0.972748876110617
"54",1,19,"S1-15.jpg","2",2,1,1.73262025020085,125,18,16,NA,NA,4,0.812958291964605,1.73499500006437,0.746741296739749,57,58,36,95,46,142,98,57,36,31,NA,0,"1",-0.435247943996003
"54",1,20,"S2-19.jpg","1",1,1,1.41769624990411,103,15,12,NA,NA,4,0.455911041004583,1.41994133288972,0.77075763368706,46,47,31,79,52,132,108,46,31,25,NA,0,"1",-1.12976794053215
"54",1,21,"S1-15.jpg","2",2,1,1.56147337495349,113,16,11,NA,NA,4,0.418446084018797,1.56382954190485,0.746741296739749,48,49,34,84,56,141,99,48,34,30,NA,0,"1",-0.795332496994124
"54",1,22,"S1-15.jpg","2",2,1,3.55020749988034,NA,19,17,13,7,3,0.876939875073731,3.34313779184595,0.746741296739749,90,91,40,132,82,215,25,90,40,82,26,1,"1",2.0484235838587
"54",1,23,"S2-19.jpg","1",1,1,2.0533579159528,148,18,14,NA,NA,4,0.32020837510936,2.05572524992749,0.77075763368706,82,83,37,121,53,175,65,82,37,28,NA,0,"1",0.152775043591341
"54",1,24,"S2-19.jpg","1",1,1,1.71552912495099,124,16,12,NA,NA,4,0.319149707909673,1.71792191592976,0.77075763368706,56,57,33,91,80,172,68,56,33,34,NA,0,"1",-0.46956961015424
"54",1,25,"S1-15.jpg","2",2,1,2.85773862502538,205,15,12,36,26,4,0.509622499812394,2.85991724999622,0.746741296739749,51,52,30,83,50,134,106,51,30,50,72,0,"1",1.2972145803034
"54",1,26,"S2-19.jpg","1",1,1,1.59175399993546,114,15,11,NA,NA,4,0.273467374965549,1.59412720892578,0.77075763368706,57,58,31,90,57,148,92,57,31,25,NA,0,"1",-0.728835333947265
"54",1,27,"S1-15.jpg","2",2,1,3.48007133300416,NA,15,9,36,29,4,1.67539391689934,3.33804341685027,0.746741296739749,59,60,30,91,78,170,70,59,30,78,71,1,"1",1.9793417105705
"54",1,28,"S1-15.jpg","2",2,1,1.65599637501873,120,24,20,NA,NA,4,1.06335983402096,1.65806458308361,0.746741296739749,55,56,48,105,51,157,83,55,48,16,NA,0,"1",-0.591849449013779
"54",1,29,"S2-19.jpg","1",1,1,2.52143883309327,181,19,15,3,3,4,0.30988329090178,2.52370366710238,0.77075763368706,50,51,39,91,83,175,65,50,39,83,7,0,"1",0.863745887471928
"54",1,30,"S1-15.jpg","2",2,1,1.54728654189967,111,18,14,NA,NA,4,0.647955999942496,1.54965454200283,0.746741296739749,49,50,36,87,46,134,106,49,36,25,NA,0,"1",-0.826932091513864
"54",1,31,"S2-19.jpg","1",1,1,1.83431112486869,132,22,19,NA,NA,4,0.271015792153776,1.83646287489682,0.77075763368706,47,48,45,94,49,144,96,47,45,39,NA,0,"1",-0.237785206603939
"54",1,32,"S1-15.jpg","2",2,1,1.72923116595484,125,17,13,NA,NA,4,0.0746567500755191,1.73170874989592,0.746741296739749,63,64,35,100,72,173,67,63,35,26,NA,0,"1",-0.442026767086777
"54",1,33,"S2-19.jpg","1",1,1,2.55363391712308,184,17,13,21,16,4,0.383572416845709,2.55572316702455,0.77075763368706,53,54,35,90,53,144,96,53,35,53,41,0,"1",0.907673068847531
"54",1,34,"S1-15.jpg","2",2,1,3.36928458395414,NA,18,11,29,24,4,0.504180500051007,3.33972979197279,0.746741296739749,52,53,38,92,90,183,57,52,38,90,58,1,"1",1.86733186900417
"54",1,35,"S2-19.jpg","1",1,1,2.76875408296473,199,18,15,14,9,4,0.224667999893427,2.7709639579989,0.77075763368706,67,68,37,106,64,171,69,67,37,64,29,0,"1",1.18769462876935
"54",1,36,"S1-15.jpg","2",2,1,3.37659329082817,NA,15,10,39,31,4,0.399197582853958,3.34019174985588,0.746741296739749,60,61,32,94,69,164,76,60,32,69,77,1,"1",1.87483396229008
"54",1,37,"S1-15.jpg","2",2,1,2.76446883310564,199,29,23,12,10,3,0.40566995809786,2.76685891696252,0.746741296739749,50,51,60,112,62,175,65,50,60,62,25,0,"1",1.18233199313409
"54",1,38,"S2-19.jpg","1",1,1,1.91038500005379,137,22,15,NA,NA,3,1.54674799996428,1.91247250000015,0.77075763368706,78,79,46,126,81,208,32,78,46,12,NA,0,"1",-0.0970965979855995
"54",1,39,"S2-19.jpg","1",1,1,2.77526091597974,201,21,17,12,8,4,0.504584250040352,2.77766074985266,0.77075763368706,86,87,43,131,46,178,62,86,43,46,24,0,"1",1.19582154316189
"54",1,40,"S2-19.jpg","1",1,1,2.49838779098354,180,20,16,21,14,4,0.126296499976888,2.50073641608469,0.77075763368706,47,48,41,90,48,139,101,47,41,48,42,0,"1",0.831948962681425
